cycle_index,cycle_trend,r_squared,rmse,P_global_center_idx,P_global_le_idx,P_global_ri_idx,P_center_ms,P_le_ms,P_ri_ms,P_center_idx,P_le_idx,P_ri_idx,P_gauss_center,P_gauss_height,P_gauss_stdev_samples,P_gauss_stdev_ms,P_gauss_fwhm_samples,P_gauss_fwhm_ms,P_center_voltage,P_le_voltage,P_ri_voltage,P_duration_ms,P_rise_ms,P_decay_ms,P_rdsm,P_sharpness,P_voltage_integral_uv_ms,Q_global_center_idx,Q_global_le_idx,Q_global_ri_idx,Q_center_ms,Q_le_ms,Q_ri_ms,Q_center_idx,Q_le_idx,Q_ri_idx,Q_gauss_center,Q_gauss_height,Q_gauss_stdev_samples,Q_gauss_stdev_ms,Q_gauss_fwhm_samples,Q_gauss_fwhm_ms,Q_center_voltage,Q_le_voltage,Q_ri_voltage,Q_duration_ms,Q_rise_ms,Q_decay_ms,Q_rdsm,Q_sharpness,Q_voltage_integral_uv_ms,R_global_center_idx,R_global_le_idx,R_global_ri_idx,R_center_ms,R_le_ms,R_ri_ms,R_center_idx,R_le_idx,R_ri_idx,R_gauss_center,R_gauss_height,R_gauss_stdev_samples,R_gauss_stdev_ms,R_gauss_fwhm_samples,R_gauss_fwhm_ms,R_center_voltage,R_le_voltage,R_ri_voltage,R_duration_ms,R_rise_ms,R_decay_ms,R_rdsm,R_sharpness,R_voltage_integral_uv_ms,S_global_center_idx,S_global_le_idx,S_global_ri_idx,S_center_ms,S_le_ms,S_ri_ms,S_center_idx,S_le_idx,S_ri_idx,S_gauss_center,S_gauss_height,S_gauss_stdev_samples,S_gauss_stdev_ms,S_gauss_fwhm_samples,S_gauss_fwhm_ms,S_center_voltage,S_le_voltage,S_ri_voltage,S_duration_ms,S_rise_ms,S_decay_ms,S_rdsm,S_sharpness,S_voltage_integral_uv_ms,T_global_center_idx,T_global_le_idx,T_global_ri_idx,T_center_ms,T_le_ms,T_ri_ms,T_center_idx,T_le_idx,T_ri_idx,T_gauss_center,T_gauss_height,T_gauss_stdev_samples,T_gauss_stdev_ms,T_gauss_fwhm_samples,T_gauss_fwhm_ms,T_center_voltage,T_le_voltage,T_ri_voltage,T_duration_ms,T_rise_ms,T_decay_ms,T_rdsm,T_sharpness,T_voltage_integral_uv_ms,PR_interval_ms,PR_segment_ms,QRS_interval_ms,ST_segment_ms,ST_interval_ms,QT_interval_ms,PP_interval_ms,RR_interval_ms,R_minus_S_voltage_diff_signed,R_minus_P_voltage_diff_signed,T_minus_R_voltage_diff_signed
1060,-0.00027534507263579617,0.9537738214217102,0.05146721429463889,188721,188716.0,188728.0,754884.0,754864.0,754912.0,47,42.0,54.0,47.88239245894885,0.19690723777181754,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15181651937333504,0.09497950550902912,0.0636112118676103,48.0,24.0,24.0,0.5,60.03183,5521.129428509951,188760,188757.0,188777.0,755040.0,755028.0,755108.0,86,83.0,103.0,87.62186259901374,-0.11068307483047223,14.016494742091686,56.06597896836674,33.00632277974841,132.02529111899364,-0.40742663300298937,0.4011093657702051,-0.0708600759706756,80.0,12.0,68.0,0.15,227.47162,-9917.017815534613,188754,188750.0,188758.0,755016.0,755000.0,755032.0,80,76.0,84.0,80.05880070879053,1.5666034562819289,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.415589032958683,0.1699200538297842,-0.06705759684573882,32.0,16.0,16.0,0.5,88.36828,26238.994422546926,188760,188758.0,188763.0,755040.0,755032.0,755052.0,86,84.0,89.0,85.68713038343368,-0.3424665294598081,1.3838880763163148,5.535552305265259,3.2588073821889783,13.035229528755913,-0.40742663300298937,-0.06705759684573882,-0.1268147669709122,20.0,8.0,12.0,0.4,192.99708,-5478.19555153082,188813,188806.0,188818.0,755252.0,755224.0,755272.0,139,132.0,144.0,138.22761028923955,0.4214335802689567,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3373315922305336,0.22806034826207325,0.20360945346633344,48.0,24.0,24.0,0.5,59.57778,12054.866336577514,164.0,116.0,24.0,172.0,220.0,244.0,608.0,612.0,1.90907,1.3697,-1.14517
1061,-0.00030610994362316815,0.9582828130449972,0.04776807020368583,188876,188871.0,188882.0,755504.0,755484.0,755528.0,47,42.0,53.0,47.6307994510457,0.19192625685023804,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15125409429786751,0.07694189883627857,0.07441487149046606,44.0,24.0,20.0,0.54545,63.44929,5106.335883518758,188915,188912.0,188930.0,755660.0,755648.0,755720.0,86,83.0,101.0,86.08755535562109,-0.13281968979656664,15.239073173210835,60.95629269284334,35.88527497597027,143.54109990388108,-0.4986350277356599,0.18947520109523588,-0.10022982838785238,72.0,12.0,60.0,0.16667,149.15626,-12369.70302348976,188909,188905.0,188912.0,755636.0,755620.0,755648.0,80,76.0,83.0,79.88986561143139,1.532910776063503,2.1186623177945356,8.474649271178142,4.989068494594304,19.956273978377215,1.3914173134774,0.19648305625850485,0.18947520109523588,28.0,16.0,12.0,0.57143,120.97777,24766.342121624475,188915,188912.0,188917.0,755660.0,755648.0,755668.0,86,83.0,88.0,85.14076343187358,-0.41095983535176966,1.7459901366617971,6.983960546647189,4.111492572237527,16.445970288950107,-0.4986350277356599,0.18947520109523588,-0.2381515628751811,20.0,12.0,8.0,0.6,173.16795,-6167.451303822141,188968,188961.0,188973.0,755872.0,755844.0,755892.0,139,132.0,144.0,137.92691788529055,0.39896281662943117,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3133589959992544,0.2155913623719654,0.19026435479723808,48.0,24.0,24.0,0.5,60.10736,11404.974977248341,164.0,120.0,20.0,176.0,224.0,244.0,620.0,620.0,1.94387,1.34098,-1.13395
1062,-0.0001935247018291696,0.9599181559848468,0.049862641979246655,189032,189026.0,189038.0,756128.0,756104.0,756152.0,48,42.0,54.0,48.3028022741975,0.20898795145878235,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.16904536913388696,0.095590816937101,0.08376521802870379,48.0,24.0,24.0,0.5,59.31363,5929.564760822658,189070,189068.0,189088.0,756280.0,756272.0,756352.0,86,84.0,104.0,89.06891949466797,-0.10625575183725333,13.141877167287195,52.56750866914878,30.946755782862436,123.78702313144974,-0.3378866331757189,0.07841456547381842,-0.06896755955820875,80.0,8.0,72.0,0.1,122.07062,-9534.26802157988,189064,189060.0,189068.0,756256.0,756240.0,756272.0,80,76.0,84.0,80.29733961011782,1.6494732134024368,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4860588137493476,0.1429355482287358,0.07841456547381842,32.0,16.0,16.0,0.5,92.41374,28411.392070797832,189070,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.70233360961794,-0.3287678682814158,1.10778153114338,4.43112612457352,2.608626155051508,10.434504620206033,-0.3378866331757189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189123,189116.0,189128.0,756492.0,756464.0,756512.0,139,132.0,144.0,138.13172070915923,0.3845556364803476,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.30008739173281623,0.21140825283373207,0.19313862665996037,48.0,24.0,24.0,0.5,59.93279,11007.97291977575,168.0,120.0,NaN,174.66666666666669,222.66666666666669,240.0,624.0,620.0,1.97824,1.44049,-1.26492
1063,-0.00014909916654931856,0.962676479144456,0.047786865622872904,189188,189182.0,189194.0,756752.0,756728.0,756776.0,47,41.0,53.0,47.398195525470236,0.2052058173503379,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.16941890764019873,0.092783557805798,0.08249022750999832,48.0,24.0,24.0,0.5,59.38568,5746.444446128204,189226,189224.0,189243.0,756904.0,756896.0,756972.0,85,83.0,102.0,87.06891949466798,-0.11180945437210171,14.188587697922188,56.75435079168875,33.4115707217467,133.6462828869868,-0.3298996063990874,0.1607247237362694,-0.07626442980811722,76.0,8.0,68.0,0.10526,154.07574,-9129.509298986142,189221,189217.0,189224.0,756884.0,756868.0,756896.0,80,76.0,83.0,79.52516342858883,1.5867604152061043,2.210406053769212,8.841624215076848,5.205108483073499,20.820433932293994,1.448640392370684,0.36847290445288305,0.1607247237362694,28.0,16.0,12.0,0.57143,112.92787,27540.36239382533,189226,189224.0,189229.0,756904.0,756896.0,756916.0,85,83.0,88.0,84.50224835523606,-0.31700085798362615,1.4434267709603545,5.773707083841418,3.39901029379174,13.59604117516696,-0.3298996063990874,0.1607247237362694,-0.09892535403262824,20.0,8.0,12.0,0.4,195.25547,-3879.6899166489593,189279,189272.0,189284.0,757116.0,757088.0,757136.0,138,131.0,143.0,137.0549620863708,0.3876043955695735,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3037675686014901,0.21361654545204647,0.18740050100698874,48.0,24.0,24.0,0.5,60.21397,11089.77102446542,168.0,120.0,20.0,172.0,220.0,240.0,624.0,628.0,1.90376,1.38155,-1.19916
1064,-0.00027618529779301965,0.9536938788037074,0.05180583473997631,189344,189339.0,189350.0,757376.0,757356.0,757400.0,47,42.0,53.0,47.56161248802749,0.2034614011404396,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.16343830137528126,0.09681263910542642,0.09321776098633633,44.0,24.0,20.0,0.54545,63.33649,5627.349409238419,189383,189381.0,189400.0,757532.0,757524.0,757600.0,86,84.0,103.0,88.28291083446645,-0.09556180376355815,13.894331520288718,55.57732608115487,32.71865037628122,130.87460150512487,-0.3168772286287611,0.11731486047258896,-0.06691983396485275,76.0,8.0,68.0,0.10526,141.358,-8203.570416790473,189377,189373.0,189381.0,757508.0,757492.0,757524.0,80,76.0,84.0,80.36172591209214,1.5819647760613949,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4102362641102546,0.132676654623062,0.11731486047258896,32.0,16.0,16.0,0.5,93.05138,27246.741799454398,189383,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.86859738684899,-0.2697986664316432,1.215589721881068,4.862358887524272,2.862495043619136,11.449980174476543,-0.3168772286287611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189436,189429.0,189441.0,757744.0,757716.0,757764.0,139,132.0,144.0,138.43812782526817,0.4056361633189087,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.31731510079817016,0.21263842034140434,0.209084373057572,48.0,24.0,24.0,0.5,59.76591,11582.77437215559,168.0,124.0,NaN,176.0,224.0,240.0,624.0,624.0,1.85176,1.3785,-1.17633
1065,-0.00023539124645992294,0.9574499654590082,0.04795947112171948,189503,189497.0,189509.0,758012.0,757988.0,758036.0,47,41.0,53.0,47.11119235679266,0.19846439994807055,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1630348259366057,0.08916192560852625,0.07267563103566418,48.0,24.0,24.0,0.5,59.90135,5526.935797691285,189541,189539.0,189557.0,758164.0,758156.0,758228.0,85,83.0,101.0,86.28291083446646,-0.11467416451626976,14.392308669782539,57.569234679130155,33.89129694987664,135.56518779950656,-0.30154003920337236,0.19954865349290138,-0.0819750965288338,72.0,8.0,64.0,0.11111,176.06577,-8537.764838141173,189536,189532.0,189539.0,758144.0,758128.0,758156.0,80,76.0,83.0,79.69546685561394,1.5185033818010754,2.155548487822068,8.622193951288272,5.075928787159557,20.30371514863823,1.3946872748683714,0.25945326603785757,0.19954865349290138,28.0,16.0,12.0,0.57143,114.96653,25706.261513382116,189541,189539.0,189544.0,758164.0,758156.0,758176.0,85,83.0,88.0,84.61992498226185,-0.2764697715314772,1.4645711943633086,5.8582847774532345,3.4488016058616378,13.795206423446551,-0.30154003920337236,0.19954865349290138,-0.11234007225616313,20.0,8.0,12.0,0.4,191.71788,-3536.7655111693675,189594,189587.0,189599.0,758376.0,758348.0,758396.0,138,131.0,143.0,137.3788090813315,0.3973236900180115,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3120776918146669,0.21436133290625836,0.203510783210431,48.0,24.0,24.0,0.5,59.64285,11347.850897829294,168.0,120.0,20.0,172.0,220.0,240.0,636.0,636.0,1.79497,1.32004,-1.12118
1066,-0.0003398543485859617,0.9492641528103023,0.05312382955475291,189661,189656.0,189667.0,758644.0,758624.0,758668.0,47,42.0,53.0,47.529881600224584,0.1939591016176252,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1573848945581821,0.08885995613839896,0.08387468153865446,44.0,24.0,20.0,0.54545,63.36306,5298.533633785686,189700,189698.0,189716.0,758800.0,758792.0,758864.0,86,84.0,102.0,87.00460423418356,-0.11249473841246208,14.363832301785902,57.455329207143606,33.82424022770848,135.29696091083392,-0.3660959089143601,-0.00206912602252652,-0.07520730144767572,72.0,8.0,64.0,0.11111,130.51683,-9482.078268456788,189694,189690.0,189698.0,758776.0,758760.0,758792.0,80,76.0,84.0,80.21547108276737,1.5673972287186249,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.3953977599752276,0.14966364831095014,-0.00206912602252652,32.0,16.0,16.0,0.5,91.35385,26231.639712368134,189700,189698.0,189703.0,758800.0,758792.0,758812.0,86,84.0,89.0,85.62624551162679,-0.30719039065200593,1.2558998669505197,5.023599467802079,2.957418181246786,11.829672724987145,-0.3660959089143601,-0.00206912602252652,-0.10285925333706622,20.0,8.0,12.0,0.4,197.73973,-4660.068060477632,189753,189746.0,189758.0,759012.0,758984.0,759032.0,139,132.0,144.0,138.31732562346187,0.42089747357414425,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.329869192322719,0.2273069109411853,0.2155054184148304,48.0,24.0,24.0,0.5,59.50535,12030.121734287763,168.0,124.0,20.0,172.0,220.0,240.0,632.0,632.0,1.87459,1.37344,-1.1465
1067,-0.0003377046390625555,0.9494190738446949,0.0540762899856858,189822,189816.0,189827.0,759288.0,759264.0,759308.0,48,42.0,53.0,47.59933358058515,0.19090242289912002,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1489337081447136,0.09570386649332821,0.07839388360269928,44.0,24.0,20.0,0.54545,63.32147,5169.294502513986,189860,189857.0,189874.0,759440.0,759428.0,759496.0,86,83.0,100.0,85.44922310245101,-0.12696509316394497,14.107187424827018,56.42874969930807,33.2198877269912,132.8795509079648,-0.4560748189965669,0.4451419781492914,-0.08633347286219002,68.0,12.0,56.0,0.17647,200.01149,-9668.168135537113,189854,189850.0,189858.0,759416.0,759400.0,759432.0,80,76.0,84.0,80.227427320901,1.536529942575223,2.192772132057662,8.771088528230647,5.163583770754634,20.654335083018537,1.3926304351040464,0.15424262916550824,-0.05342211034025526,32.0,16.0,16.0,0.5,97.3783,26317.497604034103,189860,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.49531998115005,-0.36862846878240707,1.6933929381641804,6.773571752656721,3.9876356349028668,15.950542539611467,-0.4560748189965669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189914,189907.0,189919.0,759656.0,759628.0,759676.0,140,133.0,145.0,139.2967230926626,0.43215542269866103,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3384206025202353,0.23635566001936675,0.2221637411769854,48.0,24.0,24.0,0.5,59.45733,12361.213170339968,164.0,120.0,22.0,178.0,226.0,248.0,644.0,640.0,1.90516,1.34563,-1.10437
1068,-0.0003380598272527737,0.9554396416695288,0.05230070630219673,189982,189976.0,189988.0,759928.0,759904.0,759952.0,48,42.0,54.0,47.916544349599626,0.1951548701363222,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15589197575705332,0.08319144941444595,0.055106457931326555,48.0,24.0,24.0,0.5,60.12189,5443.216874613813,190020,190017.0,190035.0,760080.0,760068.0,760140.0,86,83.0,101.0,85.88344141035545,-0.10157207453115599,13.961354464725288,55.84541785890115,32.87647734931745,131.5059093972698,-0.3660232214350502,0.38392023657701263,-0.0691584890083495,72.0,12.0,60.0,0.16667,209.03405,-8068.836330746938,190014,190010.0,190018.0,760056.0,760040.0,760072.0,80,76.0,84.0,79.96977593275531,1.6358697629190295,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4906680847775757,0.20044787362737004,-0.08051891875554117,32.0,16.0,16.0,0.5,86.63564,27628.353303506166,190020,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.45575926740811,-0.3229648264683574,1.2930286049071185,5.172114419628474,3.044849677633686,12.179398710534745,-0.3660232214350502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190072,190066.0,190078.0,760288.0,760264.0,760312.0,138,132.0,144.0,137.72848848785878,0.40897162120736064,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3170877866748287,0.23129100968841382,0.19296304424589325,48.0,24.0,24.0,0.5,59.39486,11699.80058437657,164.0,116.0,22.0,174.0,222.0,244.0,640.0,640.0,1.95883,1.44071,-1.2269
1069,-0.0002755753241845875,0.9550178972080902,0.04884587465914559,190140,190134.0,190146.0,760560.0,760536.0,760584.0,48,42.0,54.0,48.311321418994865,0.19584602142630197,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15619649826540752,0.08008800792886157,0.06896539659497224,48.0,24.0,24.0,0.5,59.06198,5416.367926432136,190178,190175.0,190194.0,760712.0,760700.0,760776.0,86,83.0,102.0,86.62412399681575,-0.1151672853682418,14.502778424219246,58.01111369687698,34.151433341993844,136.60573336797538,-0.3302972264250448,0.4365534028538358,-0.08756644224980593,76.0,12.0,64.0,0.15789,250.72826,-8360.209975240763,190172,190168.0,190176.0,760688.0,760672.0,760704.0,80,76.0,84.0,80.28058335849586,1.5334639601190716,2.100497700906037,8.401990803624148,4.94629409063496,19.78517636253984,1.40811838126554,0.09558057264850041,-0.029763141056911902,32.0,16.0,16.0,0.5,97.75207,25907.806451970653,190178,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.06815664403483,-0.30865160592881424,1.425143676148999,5.700574704595996,3.3559568956447587,13.423827582579035,-0.3302972264250448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190231,190224.0,190236.0,760924.0,760896.0,760944.0,139,132.0,144.0,138.1109191809559,0.3980400494408787,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.31561550745842976,0.2160604729656113,0.19408883508779054,48.0,24.0,24.0,0.5,60.01153,11388.29381471415,164.0,116.0,24.0,172.0,220.0,244.0,632.0,632.0,1.84212,1.33762,-1.13542
1070,-0.0002485944865370441,0.9559778009600132,0.04966276534559334,190299,190293.0,190305.0,761196.0,761172.0,761220.0,47,41.0,53.0,47.434612892960146,0.19471341230274272,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1545636248124796,0.08335538560813692,0.0753037617629296,48.0,24.0,24.0,0.5,59.4048,5415.009002805881,190338,190336.0,190354.0,761352.0,761344.0,761416.0,86,84.0,102.0,86.98806490053295,-0.10682099283528027,14.703942429052914,58.815769716211655,34.62513837291487,138.50055349165947,-0.32343947753073543,-0.01208645337341023,-0.07585742147700296,72.0,8.0,64.0,0.11111,135.13878,-8706.625506803246,190332,190328.0,190336.0,761328.0,761312.0,761344.0,80,76.0,84.0,80.10136912934269,1.5911961055347856,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4388212248640897,0.1604878260353758,-0.01208645337341023,32.0,16.0,16.0,0.5,87.59626,26888.689662870063,190338,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN,85.4955510503351,-0.2719230193633611,1.2004952873793584,4.801981149517434,2.8269503666861033,11.307801466744413,-0.32343947753073543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190391,190384.0,190396.0,761564.0,761536.0,761584.0,139,132.0,144.0,138.08979993803385,0.3945983412214509,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.31399819800973927,0.22357171376963347,0.1896463398105785,48.0,24.0,24.0,0.5,60.08926,11287.839683080352,172.0,124.0,NaN,NaN,NaN,240.0,636.0,640.0,1.86312,1.39648,-1.1966
1071,-0.0002622054151278668,0.9520413316210187,0.05191497247295549,190459,190453.0,190465.0,761836.0,761812.0,761860.0,46,40.0,52.0,46.436346208464876,0.20300769672919342,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1607955116864938,0.09255227052695322,0.08525081041640373,48.0,24.0,24.0,0.5,59.40237,5647.177706155852,190498,190496.0,190513.0,761992.0,761984.0,762052.0,85,83.0,100.0,85.48600888846148,-0.11278446195585538,14.46105846209432,57.84423384837728,34.05319033890414,136.21276135561655,-0.3142696103476503,0.2078318607139592,-0.08343826510486432,68.0,8.0,60.0,0.11765,177.30923,-8111.426607956362,190493,190489.0,190496.0,761972.0,761956.0,761984.0,80,76.0,83.0,79.70331353649586,1.5177410368602795,2.244853535603191,8.979414142412764,5.286226103796992,21.14490441518797,1.3983157793093686,0.2994654535294209,0.2078318607139592,28.0,16.0,12.0,0.57143,116.79469,26184.645137805015,190498,NaN,NaN,NaN,NaN,NaN,85,NaN,NaN,84.49950807017046,-0.31763187964889156,1.4810267822158656,5.924107128863462,3.4875515539896065,13.950206215958426,-0.3142696103476503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190551,190545.0,190557.0,762204.0,762180.0,762228.0,138,132.0,144.0,137.80170531393975,0.41297642347539304,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.32166304069108087,0.2344362712241006,0.19978177570324146,48.0,24.0,24.0,0.5,59.66683,11815.990075400861,172.0,124.0,NaN,NaN,NaN,244.0,640.0,644.0,1.83537,1.31473,-1.10476
1072,-0.0003708949456437349,0.9489753373411705,0.05391814554993187,190620,190615.0,190627.0,762480.0,762460.0,762508.0,46,41.0,53.0,46.740528517408165,0.1909596632537352,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.15497455890306308,0.07936502023235928,0.05359105087773958,48.0,24.0,24.0,0.5,59.58497,5312.924974332157,190660,190657.0,190676.0,762640.0,762628.0,762704.0,86,83.0,102.0,86.61622430135417,-0.10493872554071444,14.646922452055252,58.58768980822101,34.49086658811357,137.96346635245428,-0.3321766561836974,0.3330389234674997,-0.08112783404816315,76.0,12.0,64.0,0.15789,211.53684,-8431.144214574022,190654,190650.0,190658.0,762616.0,762600.0,762632.0,80,76.0,84.0,79.86628605355823,1.5725695524715662,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4222627433127177,0.21985649603257998,-0.08893656399160808,32.0,16.0,16.0,0.5,84.21107,26434.615059839045,190660,190657.0,190662.0,762640.0,762628.0,762648.0,86,83.0,88.0,85.43104504726725,-0.28166118771574183,1.2659715572707324,5.06388622908293,2.981135199500167,11.924540798000669,-0.3321766561836974,0.3330389234674997,-0.14769585652626288,20.0,12.0,8.0,0.6,158.96796,-3475.192085148995,190713,190707.0,190719.0,762852.0,762828.0,762876.0,139,133.0,145.0,138.80205347726474,0.4329345841914936,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3420927403629923,0.2373261376318625,0.20725294151194562,48.0,24.0,24.0,0.5,59.66782,12386.368217160401,168.0,120.0,20.0,180.0,228.0,248.0,644.0,644.0,1.85423,1.38161,-1.13963
1073,-0.0003428382905393933,0.9461974891132625,0.05510845579458255,190781,190775.0,190787.0,763124.0,763100.0,763148.0,47,41.0,53.0,47.43481052269295,0.19853814464758432,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.16343263835685345,0.07717701351260339,0.0644647939030527,48.0,24.0,24.0,0.5,59.28809,5467.44087089852,190820,190817.0,190835.0,763280.0,763268.0,763340.0,86,83.0,101.0,85.51695198826528,-0.12592647064885729,14.479580961808434,57.91832384723374,34.09680749251501,136.38722997006005,-0.4649323165550505,0.4199412936422993,-0.0831816436340414,72.0,12.0,60.0,0.16667,212.70749,-9871.204040375214,190814,190810.0,190818.0,763256.0,763240.0,763272.0,80,76.0,84.0,80.20911152033091,1.5324560825274203,2.1198099531060377,8.47923981242415,4.991770969230214,19.967083876920857,1.3804580360791279,0.13604742554320107,-0.08376603640954612,32.0,16.0,16.0,0.5,95.15049,25647.95186167995,190820,190818.0,190823.0,763280.0,763272.0,763292.0,86,84.0,89.0,85.50242486345014,-0.33799342525889015,1.679537010867398,6.718148043469592,3.955007419561912,15.820029678247648,-0.4649323165550505,-0.08376603640954612,-0.13690182092595765,20.0,8.0,12.0,0.4,194.75279,-5685.544929632172,190873,190866.0,190878.0,763492.0,763464.0,763512.0,139,132.0,144.0,138.16807869797242,0.44735421090066896,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.34845805969424104,0.24843602513812008,0.22355138945239322,48.0,24.0,24.0,0.5,59.80004,12800.803078851328,168.0,120.0,24.0,172.0,220.0,244.0,644.0,640.0,1.87045,1.33392,-1.0851
1074,-0.0002444998436306139,0.9525920915850368,0.05496591394419202,190938,190933.0,190945.0,763752.0,763732.0,763780.0,46,41.0,53.0,46.84509455732487,0.21803823000142122,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.1807541382364706,0.097162841475511,0.07384736135757711,48.0,24.0,24.0,0.5,59.89972,6174.109798642478,190977,190975.0,190993.0,763908.0,763900.0,763972.0,85,83.0,101.0,86.2543333464009,-0.10074117651908585,13.116946240816322,52.46778496326529,30.888047937467633,123.55219174987053,-0.3605069721762706,0.1930442204342117,-0.06780153353528802,72.0,8.0,64.0,0.11111,154.31667,-8500.685618691998,190972,190968.0,190975.0,763888.0,763872.0,763900.0,80,76.0,83.0,79.59115900599141,1.625695438026897,1.9999999999999998,7.999999999999999,4.709640090061898,18.83856036024759,1.4688832971419556,0.30988685117004583,0.1930442204342117,28.0,16.0,12.0,0.57143,109.27913,27071.36565826093,190977,190975.0,190980.0,763908.0,763900.0,763920.0,85,83.0,88.0,85.09436745363662,-0.3164190785862527,1.295348623692738,5.181394494770952,3.0503129043749118,12.201251617499647,-0.3605069721762706,0.1930442204342117,-0.12235086506179133,20.0,8.0,12.0,0.4,175.93256,-4242.283351459761,191030,191024.0,191036.0,764120.0,764096.0,764144.0,138,132.0,144.0,137.92131740550212,0.41430262760759967,2.9999999999999996,11.999999999999998,7.064460135092847,28.257840540371387,0.3190294404618316,0.2309265894412995,0.20927055314031548,48.0,24.0,24.0,0.5,60.11575,11866.021004720751,168.0,120.0,20.0,176.0,224.0,244.0,628.0,632.0,1.94211,1.40766,-1.21139
